id,latitude,longitude,class
6240,43111.4581,-75534.0663,customer
6241,42027.0185,-77052.4682,customer
6242,42806.1803,-76646.6125,customer
6243,42386.4738,-73455.1115,customer
6244,42665.3399,-78065.841,customer
6245,44191.7158,-76042.1619,customer
6246,43457.2922,-73441.5004,customer
6247,42409.2245,-79275.8765,customer
6248,42947.0076,-77613.0543,customer
6249,41426.4826,-73868.1913,customer
6250,42841.7388,-75082.3811,customer
6251,41282.8717,-74307.929,customer
6252,41715.3662,-75015.7219,customer
6253,42203.4076,-76148.2617,customer
6254,42084.2391,-77354.7032,customer
6255,41507.0381,-74410.1561,customer
6256,41874.5324,-75069.6116,customer
6257,42961.4519,-77664.1675,customer
6258,44436.4363,-73920.146,customer
6259,43460.9031,-75578.5141,customer
6260,42857.0116,-76252.1509,customer
6261,43102.8491,-74530.697,customer
6262,42565.6265,-76249.0975,customer
6263,43149.7984,-73352.8884,customer
6264,40725.9356,-73919.8594,customer
6265,40971.2108,-72222.3024,customer
6266,42111.4544,-78375.0179,customer
6267,42368.4014,-77843.0537,customer
6268,43079.2324,-76682.4491,customer
6269,43724.2317,-73920.965,customer
6270,42685.6344,-73525.6697,customer
6271,41507.316,-74284.0401,customer
6272,44085.6213,-75347.9738,customer
6273,42247.5856,-74830.1594,customer
6274,43485.3477,-75638.2385,customer
6275,42208.6748,-78708.642,customer
6276,40766.488,-73423.4554,customer
6277,42885.9002,-76189.371,customer
6278,42976.7291,-77772.5049,customer
6279,42955.0628,-77723.3362,customer
6280,41501.7604,-74345.1536,customer
6281,43027.2854,-77400.2683,customer
6282,44004.2279,-74776.5678,customer
6283,42009.24,-77265.256,customer
6284,43024.7994,-73449.8356,customer
6285,42579.247,-73543.1693,customer
6286,41642.8714,-73815.1331,customer
6287,42889.5112,-76087.9792,customer
6288,43655.6252,-75561.5721,customer
6289,41894.5321,-75147.9471,customer
6290,42967.5637,-77086.3616,customer
6291,42753.6731,-77928.6158,customer
6292,41486.7598,-74575.1605,customer
6293,43797.286,-74011.5254,customer
6294,41628.1492,-74272.3725,customer
6295,43917.5619,-75969.9232,customer
6296,42092.308,-75191.8367,customer
6297,43367.2912,-76241.0398,customer
6298,42927.8375,-78354.1862,customer
6299,43324.2362,-74524.3129,customer
6300,41828.7045,-73708.4621,customer
6301,43922.0119,-75241.2979,customer
6302,44633.1002,-73454.0233,customer
6303,42007.8461,-77763.6049,customer
6304,44286.7164,-73521.2432,customer
6305,41847.593,-74300.7053,customer
6306,44806.7159,-74244.3358,customer
6307,42918.6735,-77812.7827,customer
6308,41626.7557,-74948.7771,customer
6309,44605.0454,-73439.8563,customer
6310,44149.7722,-76201.6027,customer
6311,42342.018,-76886.6261,customer
6312,42153.6808,-77713.6034,customer
6313,42950.62,-76973.5773,customer
6314,42847.0114,-75881.5826,customer
6315,42713.4074,-75036.825,customer
6316,42245.6246,-77987.2267,customer
6317,43742.569,-75854.3607,customer
6318,42052.8476,-77608.6001,customer
6319,42995.3342,-79015.8751,customer
6320,41605.3714,-73939.582,customer
6321,42575.3492,-76683.5596,customer
6322,42492.0164,-76694.6716,customer
6323,43084.7791,-78823.0913,customer
6324,41886.4817,-74204.3127,customer
6325,44702.0011,-74788.5269,customer
6326,44705.06,-75159.0933,customer
6327,44553.1171,-74939.6405,customer
6328,44505.0607,-75273.822,customer
6329,44324.5058,-75251.0404,customer
6330,44460.6184,-74948.2514,customer
6331,44704.5021,-75010.7536,customer
6332,44775.0543,-74649.6291,customer
6333,44665.0607,-75198.8175,customer
6334,44805.0533,-74674.9087,customer
6335,44774.2274,-75285.2121,customer
6336,44378.6699,-75654.9495,customer
6337,44267.5617,-75207.149,customer
6338,44712.8351,-74996.8642,customer
6339,44767.2777,-74992.4206,customer
6340,44223.9488,-74464.0575,customer
6341,41135.9287,-74118.477,customer
6342,41339.5385,-73697.3528,customer
6343,43081.4558,-76125.757,customer
6344,43139.7848,-77563.3325,customer
6345,40756.1111,-73909.7222,customer
6346,40646.1111,-74087.5,customer
6347,43266.6667,-78739.7222,customer
6348,42109.7222,-76823.3333,customer
6349,41566.1111,-74063.8889,customer
6350,42337.5,-77298.8889,customer
6351,43003.6111,-73731.3889,customer
6352,41478.3333,-74312.5,customer
6353,41752.7778,-73841.1111,customer
6354,42808.6111,-73695.5556,customer
6355,42980,-73812.5,customer
6356,42453.6111,-79306.3889,customer
6357,43317.7778,-75625.8333,customer
6358,43041.1111,-76414.4444,customer
6359,43126.9444,-77513.0556,customer
6360,42183.3333,-75630.5556,customer
6361,43094.7222,-77350.2778,customer
6362,42910.8333,-78004.1667,customer
6363,42473.0556,-73432.2222,customer
6364,43048.0556,-73872.2222,customer
6365,43033.3333,-73372.5,customer
6366,42644.1667,-73575.8333,customer
6367,42276.3889,-76838.3333,customer
6368,42488.8889,-76373.0556,customer
6369,41029.7222,-73783.3333,customer
6370,42486.1765,-78321.3016,customer
6371,44619.2904,-73497.2638,customer
6372,41777.8958,-73547.5274,customer
6373,42754.0625,-77885.7397,customer
6374,44867.6892,-74947.0237,customer
6375,42064.4784,-77210.8135,customer
6376,41634.0751,-74094.0942,customer
6377,44661.2709,-73495.1795,customer
6378,43991.1057,-75908.2273,customer
6379,43078.7616,-74162.0628,customer
6380,43188.536,-74519.2874,customer
6381,44147.1675,-76301.5637,customer
6382,40714.1667,-73576.3889,customer
6383,42985.277,-78886.1025,customer
6384,43390.0423,-76004.2808,customer
6385,43331.55,-76561.394,customer
6386,43440.3313,-76542.7501,customer
6387,41485.5556,-73540.5556,customer
6388,41018.3821,-84744.9601,customer
6389,41084.4936,-84631.0662,customer
6390,41237.83,-82305.7178,customer
6391,40436.9914,-84493.2863,customer
6392,38961.183,-83042.6776,customer
6393,39128.1306,-82229.8707,customer
6394,39001.1792,-83657.4217,customer
6395,39568.6706,-84192.9932,customer
6396,41205.6119,-81147.5987,customer
6397,40915.0562,-81981.8122,customer
6398,41100.3275,-84227.7235,customer
6399,39111.7317,-83781.5922,customer
6400,41193.105,-84458.5594,customer
6401,41552.5495,-83212.4237,customer
6402,38965.0683,-83728.257,customer
6403,41458.3885,-80955.0919,customer
6404,40534.4995,-83520.4822,customer
6405,41590.3329,-80845.6428,customer
6406,38851.1851,-83040.1766,customer
6407,39073.4057,-82600.7187,customer
6408,40299.2182,-83968.8273,customer
6409,38825.0751,-82929.8951,customer
6410,40480.0662,-80639.7965,customer
6411,41389.7764,-81441.2259,customer
6412,41028.1106,-82222.1033,customer
6413,38790.3534,-82952.3955,customer
6414,40900.337,-80763.9673,customer
6415,39585.8953,-83120.4647,customer
6416,40687.2727,-84071.0573,customer
6417,41778.3808,-81149.8216,customer
6418,39236.1864,-81982.3621,customer
6419,40355.6238,-81645.6789,customer
6420,40812.2811,-81245.3851,customer
6421,39580.6168,-83724.9234,customer
6422,39260.6207,-83050.4591,customer
6423,38725.9089,-83152.4016,customer
6424,39087.5777,-81922.6372,customer
6425,40718.9387,-84280.5077,customer
6426,39142.8394,-84179.1019,customer
6427,41585.6108,-80796.7516,customer
6428,41227.5543,-81718.1836,customer
6429,39139.7812,-84556.8884,customer
6430,40105.6075,-84231.3334,customer
6431,41077.0027,-80675.6313,customer
6432,39302.2802,-84408.2748,customer
6433,41283.6639,-83359.6475,customer
6434,41542.8274,-83261.0362,customer
6435,40428.9419,-83708.2656,customer
6436,40162.2907,-81132.6032,customer
6437,41689.2144,-83422.1537,customer
6438,41245.0533,-83284.6453,customer
6439,40054.2168,-84503.0071,customer
6440,39774.2209,-84444.3926,customer
6441,40479.4907,-84752.4619,customer
6442,38637.8542,-83224.6256,customer
6443,41311.997,-83281.3124,customer
6444,40102.551,-84329.6694,customer
6445,40048.9387,-84545.2306,customer
6446,41293.9386,-82217.3786,customer
6447,39585.6165,-83819.6484,customer
6448,41410.8855,-83461.04,customer
6449,40632.2864,-80588.96,customer
6450,40533.9489,-82710.1743,customer
6451,39977.8455,-81983.4686,customer
6452,41027.2794,-81299.2727,customer
6453,40511.1752,-81653.1811,customer
6454,41061.4447,-81516.7829,customer
6455,40019.7723,-84547.1749,customer
6456,39997.0081,-82752.1167,customer
6457,39907.8488,-81229.5552,customer
6458,40158.9603,-80723.9701,customer
6459,41420.3214,-82115.9823,customer
6460,39150.6307,-82172.9242,customer
6461,41028.9472,-80834.8051,customer
6462,40467.2872,-80889.2541,customer
6463,41638.3812,-83312.1502,customer
6464,39101.737,-82776.2818,customer
6465,40918.6622,-84176.3361,customer
6466,38446.4705,-82597.6594,customer
6467,39830.6276,-81165.3859,customer
6468,40012.2821,-83715.2047,customer
6469,39832.5597,-83886.041,customer
6470,40250.6242,-80910.6469,customer
6471,40584.7846,-81104.2654,customer
6472,41685.6013,-81412.3339,customer
6473,39964.227,-83491.8659,customer
6474,39968.4046,-81398.7281,customer
6475,41526.9955,-84516.8942,customer
6476,41477.2733,-84426.0606,customer
6477,40914.5008,-82772.4025,customer
6478,38749.5172,-83613.2506,customer
6479,41657.2722,-84747.4556,customer
6480,41199.7765,-81974.3072,customer
6481,39922.838,-83697.1475,customer
6482,41395.0489,-82555.1733,customer
6483,40878.1129,-81456.2269,customer
6484,40907.8352,-81405.3907,customer
6485,39985.0718,-81791.5186,customer
6486,41610.3294,-83737.7157,customer
6487,39252.003,-84286.6044,customer
6488,41535.055,-80934.2579,customer
6489,39836.7207,-84411.3366,customer
6490,41489.2203,-81100.3758,customer
6491,41078.3918,-80599.2396,customer
6492,41400.0523,-82808.5204,customer
6493,41614.2173,-81148.9883,customer
6494,41055.3322,-81732.3519,customer
6495,40125.9045,-80808.6973,customer
6496,40392.547,-84580.5113,customer
6497,41450.3267,-81817.9134,customer
6498,41487.2707,-81802.3577,customer
6499,41424.2206,-81480.396,customer
6500,40377.8456,-80708.134,customer
6501,40895.8912,-81327.3317,customer
6502,38992.0104,-84007.1543,customer
6503,40798.1174,-80591.4598,customer
6504,40251.4379,-84241.056,customer
6505,39903.6834,-81545.4007,customer
6506,40477.0094,-81308.4427,customer
6507,38942.014,-83572.4181,customer
6508,41143.9466,-80722.3002,customer
6509,39281.4508,-83910.4847,customer
6510,41691.7165,-84733.2884,customer
6511,40995.0549,-81667.9038,customer
6512,39703.9482,-84141.6045,customer
6513,40046.7385,-81592.0671,customer
6514,41023.9467,-81163.433,customer
6515,40417.2724,-83945.495,customer
6516,40844.7778,-81704.018,customer
6517,39975.9051,-80965.3737,customer
6518,39505.34,-83153.2433,customer
6519,38435.6387,-82421.5421,customer
6520,40799.501,-81631.5146,customer
6521,39063.3992,-83804.093,customer
6522,38951.4606,-83173.5155,customer
6523,41098.9459,-81242.6031,customer
6524,41456.162,-84563.2844,customer
6525,40060.0635,-82611.5534,customer
6526,40345.607,-83930.4936,customer
6527,38879.518,-82996.8419,customer
6528,38688.1293,-83609.3611,customer
6529,40269.7883,-82354.0433,customer
6530,40990.6113,-83259.3654,customer
6531,41466.9953,-84651.3426,customer
6532,40773.946,-82364.33,customer
6533,40748.9465,-81572.9013,customer
6534,39809.7864,-82522.1031,customer
6535,40450.3374,-83188.5258,customer
6536,39203.6801,-82683.5003,customer
6537,39528.6708,-84176.881,customer
6538,41660.3329,-80860.6439,customer
6539,40400.0577,-83411.0339,customer
6540,39832.8341,-84293.2777,customer
6541,41312.8304,-83311.3132,customer
6542,40141.1804,-82009.8585,customer
6543,40399.2134,-84689.9594,customer
6544,41390.3339,-80776.4715,customer
6545,41026.4442,-81933.1974,customer
6546,39074.5195,-82325.9856,customer
6547,40180.0711,-81850.6861,customer
6548,40407.8349,-83453.2575,customer
6549,40023.3923,-83883.8209,customer
6550,41023.661,-84342.4479,customer
6551,41237.554,-81954.0278,customer
6552,40350.6241,-80663.9654,customer
6553,40218.1182,-82802.676,customer
6554,39402.843,-82707.1125,customer
6555,38939.5154,-83346.2992,customer
6556,40075.9005,-82227.0897,customer
6557,40737.8338,-83369.9219,customer
6558,41215.61,-81709.0165,customer
6559,39205.6304,-82097.9215,customer
6560,39523.6631,-84811.6221,customer
6561,40200.3322,-83894.9352,customer
6562,38998.9596,-83233.5181,customer
6563,39614.2278,-83644.6441,customer
6564,39352.2936,-82226.2595,customer
6565,41266.4428,-82996.5814,customer
6566,40187.0137,-82088.1956,customer
6567,40665.6151,-81952.3664,customer
6568,40162.0142,-80907.5916,customer
6569,40455.0657,-81502.8951,customer
6570,39158.4044,-82570.717,customer
6571,39584.7835,-83649.6442,customer
6572,40988.1142,-80763.9676,customer
6573,39028.4122,-81850.9678,customer
6574,39066.7411,-82403.7664,customer
6575,39373.6854,-81716.7979,customer
6576,39163.9615,-82412.6549,customer
6577,39655.8953,-83119.6316,customer
6578,41188.9431,-82724.9041,customer
6579,38782.8489,-83909.3712,customer
6580,40424.2266,-83161.858,customer
6581,39009.7989,-82284.0399,customer
6582,40483.3938,-82964.0729,customer
6583,39021.7362,-83356.8559,customer
6584,39122.5618,-84190.2132,customer
6585,40357.2883,-81207.6052,customer
6586,39449.7932,-82108.2008,customer
6587,39709.5077,-82851.8422,customer
6588,39637.5596,-84109.936,customer
6589,39661.4503,-83268.2479,customer
6590,39744.7759,-84481.8935,customer
6591,39309.7826,-84117.7121,customer
6592,39407.2964,-81498.7341,customer
6593,40339.791,-80641.4644,customer
6594,41638.6612,-83582.4345,customer
6595,39028.3966,-84217.7136,customer
6596,40394.4932,-84172.7231,customer
6597,39391.1659,-84702.1724,customer
6598,41451.7093,-82035.4225,customer
6599,40548.6742,-81623.4576,customer
6600,40506.718,-83747.9894,customer
6601,40519.5084,-80883.9755,customer
6602,40168.9603,-81647.3454,customer
6603,40187.8268,-84413.2829,customer
6604,40939.7805,-81115.0979,customer
6605,41159.5008,-81317.0507,customer
6606,41100.0566,-81346.4968,customer
6607,40216.9922,-84578.8436,customer
6608,39185.891,-84651.3353,customer
6609,39842.5601,-83692.4242,customer
6610,41458.1079,-83610.2113,customer
6611,40777.0062,-80613.9606,customer
6612,39767.8504,-81400.6745,customer
6613,40788.6618,-84203.839,customer
6614,41230.3277,-84553.8396,customer
6615,39321.7287,-83763.5355,customer
6616,40130.3495,-81673.18,customer
6617,41527.5507,-81255.937,customer
6618,40713.9523,-80547.8468,customer
6619,40019.2307,-82879.3446,customer
6620,39460.3376,-84170.7692,customer
6621,39013.4056,-82782.6703,customer
6622,39117.0163,-82567.9393,customer
6623,39773.9526,-82760.7267,customer
6624,39923.1246,-81926.2456,customer
6625,40366.177,-81068.9873,customer
6626,40706.4404,-83921.3299,customer
6627,39111.4627,-82387.0987,customer
6628,41401.7183,-83244.3676,customer
6629,41340.0548,-81166.2109,customer
6630,40325.3452,-80901.201,customer
6631,39387.0023,-84407.9977,customer
6632,41181.4443,-81584.2865,customer
6633,39658.1163,-83734.9236,customer
6634,41388.6667,-80665.6331,customer
6635,40740.8894,-81744.8536,customer
6636,41443.9435,-80588.6856,customer
6637,39416.1689,-84407.7202,customer
6638,39130.3456,-83277.9655,customer
6639,40877.2816,-80755.3556,customer
6640,40605.0623,-81300.9432,customer
6641,39809.2301,-82972.404,customer
6642,40999.5013,-81361.7758,customer
6643,39327.8429,-82851.2856,customer
6644,40549.2265,-82827.4015,customer
6645,40771.1701,-81132.6003,customer
6646,40942.281,-80835.9159,customer
6647,39791.717,-84713.2892,customer
6648,39809.2335,-82349.8739,customer
6649,39182.0064,-84086.3225,customer
6650,40948.3929,-80658.9633,customer
6651,41128.391,-80785.0808,customer
6652,40174.2294,-83007.9619,customer
6653,39995.0636,-82595.7182,customer
6654,39582.5603,-84016.0439,customer
6655,40555.8822,-84083.5563,customer
6656,40965.3333,-82365.1647,customer
6657,40098.1247,-81213.1634,customer
6658,41058.1135,-80927.3103,customer
6659,40270.9027,-80781.4725,customer
6660,39370.8927,-84213.2698,customer
6661,40394.7836,-82700.4504,customer
6662,40040.0543,-84180.7758,customer
6663,41339.2226,-80935.3678,customer
6664,39497.5599,-84160.2136,customer
6665,40975.3323,-83479.0931,customer
6666,41618.6592,-81384.0001,customer
6667,41301.4415,-83473.5393,customer
6668,38685.6292,-83689.0859,customer
6669,38958.1307,-82497.1036,customer
6670,41260.3337,-81466.7795,customer
6671,39101.1811,-82814.0607,customer
6672,40697.2811,-82137.376,customer
6673,40940.8908,-81337.0535,customer
6674,41099.4994,-82024.3123,customer
6675,40427.0118,-80617.8514,customer
6676,39098.1334,-81863.1907,customer
6677,38707.0206,-83077.1211,customer
6678,39617.0012,-84391.6111,customer
6679,40275.0707,-81826.2411,customer
6680,39850.0679,-82122.0868,customer
6681,38905.9044,-83408.2454,customer
6682,40685.8935,-81020.9264,customer
